10,1.000000,86.013824,17.942475,10.369085,28.311561
50,1.000000,126.504109,5.231724,9.270525,14.502249
100,1.000000,220.452223,7.159765,7.613880,14.773645
300,1.000000,188.786181,2.659816,4.678746,7.338562
